Time [s],CG Height [in],Pitch Angle [deg],Roll Angle [deg],Tire Load FL [lbf],Tire Load FR [lbf],Tire Load RL [lbf],Tire Load RR [lbf],Damper u1 [ft],Damper u2 [ft],Damper u3 [ft],Damper u4 [ft]
194.5,0.080676905,0.150783537,-0.45500181,641.958409,465.0318531,622.1584038,451.3888454,-0.003781274,0.008900958,-0.008580433,0.003656065
194.55,-0.03778793,0.151321189,-0.481756401,718.2556928,532.1818246,691.9979485,511.9843421,-0.009435689,0.003989585,-0.013841917,-0.000852747
194.6,-0.113091128,0.127728059,-0.478836843,718.8748712,545.5818847,674.1344566,507.4044185,-0.009789154,0.002781618,-0.01289109,-0.000791428
194.65,-0.082176127,0.095504805,-0.446511668,660.5636994,509.9117331,598.944862,455.3119479,-0.005665811,0.005279987,-0.007509293,0.002931346
194.7,-0.007364373,0.081466248,-0.407670232,610.5793672,475.543317,551.9890747,423.8860293,-0.001973183,0.007787757,-0.003943685,0.005316138
194.75,0.051908414,0.097659808,-0.387273204,590.2568514,456.1152364,553.6670643,425.9325835,-0.000395527,0.009283946,-0.003922788,0.005292553
194.8,0.070209794,0.124745574,-0.372938612,594.6143069,463.4082174,573.4181606,448.0907059,-0.000641242,0.00882619,-0.005348382,0.003693699
194.85,0.067039387,0.136449101,-0.366730553,608.0947025,475.4476154,581.5982081,454.4629502,-0.001618301,0.00792375,-0.005987937,0.003155538
194.9,0.066719258,0.135560099,-0.371187219,614.4850921,477.1371228,579.2148119,447.157614,-0.002104387,0.007808045,-0.005848594,0.003681881
194.95,0.065321825,0.128271397,-0.364569724,615.7180416,484.557758,573.2818251,447.3864192,-0.00220731,0.007262962,-0.00539985,0.003691002
195,0.06147901,0.126979668,-0.362468172,617.5647421,484.7424182,578.1221331,450.5311292,-0.002312418,0.007238848,-0.00571435,0.003459318
195.05,0.059432007,0.123251123,-0.371629732,619.2398263,479.5683668,576.6362864,442.0848085,-0.002513011,0.007549215,-0.005719726,0.003973084
195.1,0.089917481,0.116201046,-0.374858778,600.2220527,461.4253041,552.5384731,418.8846973,-0.001134579,0.008871721,-0.003929265,0.00570659
195.15,0.107596707,0.124268546,-0.378562837,596.916189,456.476058,560.1914791,424.9901392,-0.000836781,0.009282415,-0.004406469,0.005335238
195.2,0.094698377,0.133375511,-0.3835299,617.6604132,474.7170733,584.8026375,447.130943,-0.002175963,0.008112612,-0.006051703,0.003856885
195.25,0.017861525,0.134790162,-0.391774672,668.7842084,522.1602821,634.1711397,492.8807741,-0.005884858,0.004689829,-0.009657638,0.000532794
195.3,-0.054729304,0.121353371,-0.388825945,687.1900476,546.2830837,642.2526541,506.8389625,-0.00736707,0.002827796,-0.010432853,-0.000633353
195.35,-0.06373229,0.096865808,-0.371319919,657.6224401,528.8502846,599.3200744,476.2243369,-0.005457864,0.003883617,-0.007524764,0.001407856
195.4,0.024551721,0.086107052,-0.343806254,580.5252996,464.885805,524.5383442,414.539249,4.06E-05,0.008406966,-0.002157891,0.005801216
195.45,0.142465384,0.094260586,-0.327795934,536.9531216,422.3857209,489.868319,380.6020559,0.003507814,0.011755602,0.000710258,0.008574248
195.5,0.145315936,0.120958936,-0.327190981,579.8032803,459.8371883,550.7800398,435.6836025,0.000573056,0.009203071,-0.003532476,0.004745126
195.55,0.081825629,0.128182055,-0.333500309,634.9570012,509.9229659,594.1458235,473.7346091,-0.003343649,0.005648265,-0.006853763,0.001804358
195.6,0.005279639,0.057524337,-0.340058817,698.0276624,571.8169345,580.9972277,459.4500822,-0.007972734,0.00116469,-0.006046498,0.002755169
195.65,-0.05258772,-0.029833639,-0.319998119,713.2371063,604.4026886,553.4760313,449.539204,-0.009291482,-0.00137399,-0.004067976,0.003497293
195.7,-0.06445283,-0.074249081,-0.288607244,681.343834,587.5703391,532.9252807,444.1155358,-0.007073567,-0.000272069,-0.002543432,0.003899694
195.75,-0.055595499,-0.081982367,-0.264272341,659.1791737,571.5347105,531.9842708,448.972907,-0.00533103,0.001002331,-0.002352403,0.003645316
195.8,-0.082606181,-0.074070136,-0.248712969,672.3250456,587.2539101,562.2646153,481.3744574,-0.006264268,-0.000118413,-0.004463825,0.001379071
195.85,-0.112463416,-0.031592463,-0.233961247,654.874492,575.4149978,591.3035363,515.7132882,-0.005220554,0.000546513,-0.006643028,-0.001155789
195.9,-0.086750138,0.04718549,-0.214592221,596.296762,524.3917506,589.8572884,521.5651498,-0.000954358,0.004223132,-0.006641708,-0.001725683
195.95,-0.028440065,0.092942451,-0.213923053,570.0792197,491.9990768,559.6013405,484.8257132,0.000968988,0.006592441,-0.00459871,0.000785306
196,0.061715537,0.106252451,-0.20970384,540.3863807,465.4488617,509.8306432,438.0016291,0.003145288,0.008565761,-0.000947338,0.004248779
196.05,0.124901816,0.11842427,-0.203551946,537.4653433,464.7394066,504.1253912,434.4519159,0.003508371,0.008742493,-0.000334046,0.004679702
196.1,0.120187251,0.131636848,-0.206422352,569.5276205,492.8041526,539.164684,465.3918868,0.001246418,0.006774457,-0.002793912,0.002520998
196.15,0.078170727,0.142212601,-0.205409935,594.5810125,519.8354111,568.0048723,496.1753307,-0.000626167,0.004774279,-0.004959329,0.000230976
196.2,0.041546497,0.141577841,-0.201231252,605.9525476,533.6996068,574.3028886,504.9981203,-0.001445477,0.003769451,-0.005446739,-0.000444345
196.25,-0.000367998,0.129566564,-0.198655217,626.1551099,554.1747089,584.7095548,515.6441576,-0.002864064,0.002323796,-0.00615598,-0.001178507
196.3,-0.049807755,0.115041402,-0.200062291,643.3484266,569.0199058,597.786975,526.2851701,-0.004199322,0.001139769,-0.007159209,-0.002024246
196.35,-0.059791872,0.105622562,-0.209349675,630.6311403,550.158142,586.3712086,508.660101,-0.003341691,0.002442976,-0.006418815,-0.000833397
196.4,-0.032611153,0.094704213,-0.217101768,607.5518465,525.095151,558.4715048,478.830719,-0.001753544,0.004192537,-0.004451443,0.001292043
196.45,0.034837977,0.098909568,-0.217271321,563.8414151,484.5153954,522.7712685,446.4385976,0.001368131,0.007112248,-0.001912441,0.003616517
196.5,0.116354465,0.107081826,-0.20859015,533.6751324,460.2101145,493.9376863,423.5819856,0.003673154,0.00897387,0.000319432,0.005396144
196.55,0.138818637,0.129263257,-0.208316789,553.2036098,476.5537127,527.4331537,453.828642,0.002492393,0.008001587,-0.00185015,0.003438974
196.6,0.079133669,0.147304418,-0.210924528,597.1031132,519.4597604,576.6114686,501.9481927,-0.000852847,0.004769932,-0.005642164,-0.00023423
196.65,0.082731874,0.143640159,-0.197776671,569.6875447,502.5148944,536.0385519,471.9243826,0.000971352,0.005849723,-0.002912255,0.001745959
196.7,0.124222387,0.133186139,-0.181836911,550.1249136,489.6166556,506.2390176,448.7910095,0.002580254,0.006963958,-0.000509667,0.003652997
196.75,0.088113199,0.133861963,-0.170156355,590.1085504,531.6980052,552.4846367,496.9072303,-0.000170616,0.004027845,-0.003678365,0.000314831
196.8,-0.003131766,0.134084021,-0.175016683,642.9290549,576.2244554,609.1896136,545.0012254,-0.003969209,0.00079792,-0.00778644,-0.003201819
196.85,-0.097192175,0.121447251,-0.188873168,672.8903747,599.0171394,632.2174197,560.7304991,-0.006360611,-0.001024372,-0.009729863,-0.004565616
196.9,-0.093230764,0.094649302,-0.180126869,626.2313121,564.7549329,569.6328808,510.7752653,-0.003251461,0.001253899,-0.005465234,-0.001147498
196.95,0.006161869,0.079840142,-0.150877045,551.0849292,506.6354961,493.5216295,451.882078,0.002265403,0.005499131,0.000203121,0.003234312
197,0.077146444,0.093719013,-0.136465388,538.9017057,494.0359414,499.1969258,456.8976148,0.003427659,0.006653003,0.000106271,0.003145084
197.05,0.058601258,0.116198144,-0.131474249,573.4637727,527.5137033,546.7432721,502.979126,0.00090261,0.004224351,-0.003388828,-0.000225738
197.1,0.050509932,0.128966712,-0.124790679,567.8445096,524.4272412,541.2876658,499.8525563,0.001159938,0.004286768,-0.00320718,-0.00022377
197.15,0.084710876,0.127559091,-0.127881074,554.0165634,505.3300062,517.3018269,470.4312249,0.002297157,0.005774592,-0.001321534,0.002024329
197.2,0.060266287,0.129270848,-0.140252309,591.5228694,535.629871,555.9557439,501.7842584,-0.000274649,0.003749891,-0.003959024,-5.86E-05
197.25,-0.021940456,0.124855332,-0.143374384,638.2972061,584.5127159,600.1059583,548.143333,-0.003703729,0.000177607,-0.007209247,-0.003458651
197.3,-0.098297423,0.111746121,-0.137102212,656.2523864,610.3520321,612.0188492,568.2216772,-0.005121862,-0.001717312,-0.008228268,-0.00497437
197.35,-0.136360631,0.085550501,-0.083585639,634.0439963,626.0344617,574.8835529,569.3045745,-0.003718381,-0.002977642,-0.005749239,-0.005182776
197.4,-0.096454831,0.063636107,-0.003060809,571.3255923,601.7380331,506.7418431,539.507214,0.000769204,-0.001307773,-0.00081776,-0.003066002
197.45,-0.025366264,0.062338846,0.070611738,519.9280432,575.3901302,465.2664096,522.2977922,0.004524643,0.000632952,0.002272861,-0.001735632
197.5,0.029424526,0.081158069,0.150345921,491.3320742,579.1426977,453.4922989,541.8612424,0.006750286,0.000564559,0.00328173,-0.002947808
197.55,0.004003158,0.101773676,0.242182058,513.9501203,639.2728674,484.5329252,609.400588,0.00528747,-0.00361999,0.001165968,-0.007712562
197.6,-0.079811346,0.104108349,0.325575255,548.5934884,700.7797861,512.0173687,662.5216658,0.002654187,-0.008230971,-0.001016824,-0.011785524
197.65,-0.101886127,0.083304899,0.38977486,527.5373086,695.0762219,472.4890052,636.9242716,0.004005013,-0.008047946,0.001673107,-0.010161143
197.7,-0.057810049,0.067839947,0.423723997,490.3878205,659.0507013,433.0174497,597.2581522,0.006746756,-0.005408597,0.004668113,-0.007172669
197.75,-0.027633875,0.075219576,0.448698402,474.8892888,650.6063376,432.7648611,603.1951659,0.007867556,-0.004735245,0.004699721,-0.007524095
197.8,-0.00254763,0.087282902,0.489906633,458.6602699,654.5805957,423.0566726,613.2442746,0.009115013,-0.004955766,0.005445706,-0.008213083
197.85,-0.01464127,0.096731068,0.516198719,479.6127192,677.774653,445.7786048,637.6334414,0.007766861,-0.006563288,0.003955815,-0.00992217
197.9,-0.066475931,0.096379071,0.504533281,518.6037402,698.6948022,480.200748,653.244629,0.004848369,-0.008199149,0.001329013,-0.01121272
197.95,-0.063640883,0.081587532,0.479115328,504.3148434,669.7016128,452.8925194,610.846308,0.005688816,-0.006299434,0.00310596,-0.008346777
198,0.011818953,0.071743865,0.441248547,463.9121671,610.2595388,409.6206276,548.594632,0.008628002,-0.002005412,0.00631459,-0.003786526
198.05,0.081393228,0.083371211,0.398581781,450.1811734,580.5700807,409.1294269,532.5396958,0.009731251,0.00031346,0.006497587,-0.0024151
198.1,0.084536252,0.105455303,0.388877424,472.4728316,613.2415246,443.5168781,578.0945065,0.008304794,-0.001754392,0.004167931,-0.005441715
198.15,-0.020067154,0.115173555,0.420511032,538.7574574,705.1769196,507.7055094,668.6343165,0.003624848,-0.00831319,-0.000426027,-0.011966567
198.2,-0.165966556,0.095864248,0.437173206,604.9315051,769.4422197,555.456591,714.3642374,-0.001252049,-0.01319706,-0.00401248,-0.015555266
198.25,-0.235230102,0.057589074,0.398614166,609.4136401,739.0515605,540.7101626,664.0624982,-0.001938123,-0.011432587,-0.003287059,-0.012330598
198.3,-0.150294827,0.02867885,0.336794271,539.1566953,639.8026661,465.2871249,559.5022144,0.003104893,-0.004193702,0.00219202,-0.004641821
198.35,-0.057746533,0.029202025,0.310456414,499.227723,603.8434319,438.5368234,537.4794423,0.006067688,-0.001439566,0.004265553,-0.002829095
198.4,0.010059646,0.054909578,0.311019562,475.2019099,589.5411474,435.8421016,545.3929949,0.007875229,-0.000340282,0.004539459,-0.003328423
198.45,0.042321863,0.08762942,0.318790853,473.6087652,593.6809669,448.4407482,564.1137571,0.00806814,-0.000567637,0.003651637,-0.00466632
198.5,0.040014958,0.105164032,0.330609956,490.8931416,617.0427994,461.493021,583.2924018,0.00689214,-0.002177396,0.002723049,-0.006032938
198.55,0.003094118,0.10256099,0.344560027,520.7784294,652.5069472,477.8137044,605.0882673,0.004748228,-0.004738627,0.001543302,-0.007622972
198.6,-0.038647408,0.087588073,0.350300846,538.3058754,668.4820303,483.7699412,609.2550621,0.003372156,-0.006037772,0.001030478,-0.008042204
198.65,-0.032012769,0.075005209,0.343215319,517.1027353,640.5012686,460.4686868,578.9526875,0.004754436,-0.004151496,0.00258669,-0.005965467
198.7,0.018974907,0.071766805,0.34202853,486.7475164,612.1132698,433.1904902,553.6241431,0.007099676,-0.001925088,0.004738749,-0.003930103
198.75,0.004225795,0.08137311,0.348049537,512.376558,642.7450652,469.4213364,594.9744436,0.005371846,-0.00400212,0.002258521,-0.006767919
198.8,-0.05427937,0.089391916,0.36154598,539.3890371,677.5890229,500.8692596,634.3022876,0.003342365,-0.00659002,-0.000143195,-0.009731892
198.85,-0.093121244,0.082152489,0.376274293,546.0967059,689.3603892,498.5655754,636.9432418,0.002861235,-0.007473034,5.67E-06,-0.009977031
198.9,-0.126293066,0.069197119,0.374370817,558.1488737,694.073093,504.1850066,634.9253264,0.001959028,-0.007883637,-0.000419822,-0.0098899
198.95,-0.121785973,0.056806122,0.355262287,543.8959859,666.1856081,486.9763619,603.8078432,0.002832817,-0.006044563,0.000690239,-0.007794202
199,-0.040113391,0.055115268,0.326601444,489.5153917,598.447737,436.5067283,540.0055934,0.006649721,-0.001232235,0.004234338,-0.00325522
199.05,0.080026507,0.066277035,0.312083044,440.7416459,550.4884708,393.8434989,498.5430276,0.010352451,0.002470632,0.007522248,6.12E-06
199.1,0.11971788,0.091628242,0.323292313,451.8991361,575.7844717,418.0115536,537.3734077,0.009690795,0.000828582,0.005925614,-0.002608835
199.15,0.092428222,0.113128947,0.351098779,478.3811474,617.4752589,449.7609014,584.5352669,0.007791953,-0.002214936,0.003607275,-0.006088208
199.2,0.053316665,0.119621228,0.362933153,498.2475828,635.6649089,464.8909255,597.7294928,0.006303653,-0.003615742,0.002429831,-0.007160899
199.25,0.020217558,0.113350981,0.368213714,514.9554105,652.8600232,473.02534,606.0236505,0.005197311,-0.004718441,0.001944099,-0.007618687
199.3,-0.060571419,0.100131399,0.386470355,552.6685524,702.1132618,503.8412383,648.2915267,0.002414629,-0.008312347,-0.000349983,-0.010716968
199.35,-0.108528939,0.077738002,0.406621008,549.3498243,705.4004967,490.60552,641.493492,0.002488813,-0.00877931,0.000455333,-0.010441578
199.4,-0.075516513,0.062466352,0.402340826,507.1619839,652.9238632,448.2220599,588.44522,0.005403928,-0.00513559,0.003406665,-0.006734927
199.45,0.022123975,0.059725839,0.396685876,452.6232453,596.7060336,396.6962159,535.0466116,0.009412341,-0.000957741,0.007212163,-0.002744635
199.5,0.099834052,0.072852505,0.402019194,430.7073634,579.807286,384.8732567,528.3002541,0.011078038,0.00032148,0.008193461,-0.002153822
199.55,0.15449374,0.100107831,0.39557763,420.5922893,562.8429376,389.9761692,526.5267315,0.011832012,0.001547261,0.007812653,-0.002061479
199.6,0.186737354,0.11898906,0.387525639,429.8826759,569.8333327,398.3783774,532.6339403,0.011331344,0.001265868,0.007348156,-0.002306323
199.65,0.130384093,0.129795988,0.397921268,479.8115142,629.8654954,447.295884,591.8226925,0.007771939,-0.00302336,0.00385692,-0.00653923
199.7,0.049138642,0.125388875,0.406471523,514.6562213,667.0422024,474.5137273,621.4236471,0.005148846,-0.005830778,0.001748627,-0.008836449
199.75,0.008335432,0.106608083,0.411756906,511.7977467,664.5617786,459.6743607,606.8043658,0.005195876,-0.005831613,0.002680376,-0.007941511
199.8,0.032554968,0.093593945,0.409589253,479.4462867,629.4244327,426.5879198,570.8131855,0.007512963,-0.003286746,0.005076825,-0.00530839
199.85,0.058046448,0.089380845,0.42657073,466.554856,631.7328581,415.4859693,575.0351367,0.008574077,-0.003222535,0.006012468,-0.005377509
199.9,0.013226951,0.087937255,0.489491197,490.8812417,697.1437601,440.7610358,641.6740134,0.006931822,-0.007751986,0.004294228,-0.010003255
199.95,-0.090510724,0.079247756,0.581143966,522.3310681,770.4562398,469.0249436,711.5335873,0.004576263,-0.013226233,0.002152285,-0.015247647
200,-0.151608578,0.060742325,0.636507396,521.9338152,776.3614734,461.3027929,708.9829035,0.004531355,-0.013808055,0.002619259,-0.015238691
200.05,-0.169576218,0.039299564,0.671233649,507.7391976,769.3889697,440.4356829,694.1397171,0.005483274,-0.013296203,0.004080317,-0.014129654
200.1,-0.166160821,0.029280974,0.732101334,479.7429562,773.3803787,417.0326314,702.1068561,0.007515006,-0.013528088,0.005819894,-0.014607407
200.15,-0.174431007,0.031050323,0.804468488,468.5062338,792.3804955,414.3132954,729.0792516,0.008402721,-0.014842913,0.006071899,-0.016519609
200.2,-0.209625867,0.028807181,0.875572651,481.0850132,830.9338224,425.2690919,765.1476369,0.007601223,-0.017515937,0.005365784,-0.019035979
200.25,-0.289720375,0.019711992,0.946463677,511.9131826,886.8830271,451.9702055,815.9331207,0.005375704,-0.021587461,0.003422303,-0.0227511
200.3,-0.35462303,-0.000226378,0.997064898,518.0871579,903.0776417,448.8489286,821.6701245,0.004745968,-0.023000616,0.003453903,-0.023419555
200.35,-0.32531123,-0.022420054,1.021807134,469.7633222,854.5035872,392.3436302,763.8203157,0.00806879,-0.019662938,0.007369135,-0.019409705
200.4,-0.225846429,-0.03436667,1.044972773,411.68975,805.579207,332.6556916,712.6444804,0.012380341,-0.015943882,0.011861853,-0.015461604
200.45,-0.193859174,-0.020288159,1.102568791,410.4961257,841.0295191,348.7357092,765.296134,0.012689954,-0.018125043,0.010960422,-0.018847024
200.5,-0.287461285,-0.0041406,1.22185023,455.108029,950.727199,401.7821159,883.294791,0.009574316,-0.025956099,0.007146267,-0.027368528
200.55,-0.439263687,-0.019566919,1.329776001,520.0747283,1048.91751,448.6188825,962.278921,0.004984813,-0.033080367,0.003813718,-0.033162531
200.6,-0.616151166,-0.057594112,1.387265404,584.6678746,1114.749549,495.1922269,1008.168302,0.000144739,-0.038112754,0.000288837,-0.036742335
200.65,-0.70066206,-0.103863958,1.40033312,577.1575117,1096.999441,473.7302444,974.871306,0.000435193,-0.037037703,0.00159497,-0.034533966
200.7,-0.707549388,-0.143101907,1.433503372,545.721315,1088.033051,434.5018661,957.5756075,0.002851708,-0.036071561,0.004612566,-0.032924048
200.75,-0.804582457,-0.166029709,1.522944525,587.1672501,1180.927633,480.0257373,1054.478753,0.000134447,-0.042536908,0.001637128,-0.039642909
200.8,-0.967990328,-0.188917878,1.562079883,654.1789638,1234.031528,546.7750507,1106.04053,-0.004869435,-0.047013192,-0.00343237,-0.044098633
200.85,-0.931109469,-0.236355562,1.381378856,635.2225533,1061.911836,500.0867989,903.6327839,-0.003844937,-0.035359476,-0.000473357,-0.030327811
200.9,-0.671578938,-0.269381206,1.086722013,545.935204,843.3643586,399.8382296,674.2696518,0.002418942,-0.018895657,0.006801631,-0.012846894
200.95,-0.541067317,-0.221611326,1.144792228,473.742532,925.6469128,381.6235463,815.2069847,0.008091492,-0.023816799,0.008684218,-0.021882367
201,-0.708968452,-0.157443632,1.365716728,569.0576796,1151.215642,511.1746127,1078.640037,0.001682955,-0.040082273,-0.00034444,-0.041046473
